id,place,receive_time,sensor_num,in1,out1,state1,in2,out2,state2,processed_per_chunk
1837,1,2021-01-15 09:31:07.599,2,655,110,0,110,655,0,True
1838,1,2021-01-15 09:31:08.614,2,655,110,1,110,655,1,True
1839,1,2021-01-15 09:31:09.629,2,655,110,1,110,655,1,True
1840,1,2021-01-15 09:31:10.645,2,655,110,1,110,655,1,True
1841,1,2021-01-15 09:31:11.66,2,655,110,1,110,655,1,True
1842,1,2021-01-15 09:31:12.675,2,655,110,1,110,655,1,True
1843,1,2021-01-15 09:31:13.691,2,655,110,1,110,655,1,True
1844,1,2021-01-15 09:31:14.706,2,655,110,1,110,655,1,True
1845,1,2021-01-15 09:31:15.708,2,655,110,1,110,655,1,True
1846,1,2021-01-15 09:31:16.723,2,655,110,1,110,655,1,True
1847,1,2021-01-15 09:31:17.738,2,655,110,1,110,655,1,True
1848,1,2021-01-15 09:31:18.754,2,655,110,1,110,655,1,True
1849,1,2021-01-15 09:31:19.769,2,655,110,2,110,655,2,True
1850,1,2021-01-15 09:31:20.784,2,655,110,2,110,655,2,True
1851,1,2021-01-15 09:31:21.8,2,655,111,2,111,655,2,True
1852,1,2021-01-15 09:31:22.815,2,655,111,3,111,655,3,True
1853,1,2021-01-15 09:31:23.831,2,655,111,2,111,655,2,True
1854,1,2021-01-15 09:31:24.846,2,655,111,2,111,655,2,True
1855,1,2021-01-15 09:31:25.861,2,655,111,2,111,655,2,True
1856,1,2021-01-15 09:31:26.877,2,655,111,1,111,655,1,True
1857,1,2021-01-15 09:31:27.892,2,656,111,0,111,656,0,True
1858,1,2021-01-15 09:31:28.908,2,656,111,0,111,656,0,True
1859,1,2021-01-15 09:31:29.923,2,656,111,0,111,656,0,True
1860,1,2021-01-15 09:31:30.924,2,656,111,1,111,656,1,True
1861,1,2021-01-15 09:31:31.939,2,656,111,1,111,656,1,True
1862,1,2021-01-15 09:31:32.955,2,656,111,1,111,656,1,True
1863,1,2021-01-15 09:31:33.97,2,656,111,1,111,656,1,True
1864,1,2021-01-15 09:31:34.986,2,656,111,1,111,656,1,True
1865,1,2021-01-15 09:31:36.001,2,656,111,2,111,656,2,True
1866,1,2021-01-15 09:31:37.017,2,656,111,2,111,656,2,True
1867,1,2021-01-15 09:31:38.032,2,656,111,2,111,656,2,True
1868,1,2021-01-15 09:31:39.047,2,656,111,2,111,656,2,True
1869,1,2021-01-15 09:31:40.063,2,657,111,1,111,657,1,True
1870,1,2021-01-15 09:31:41.078,2,657,111,1,111,657,1,True
1871,1,2021-01-15 09:31:42.093,2,657,111,1,111,657,1,True
1872,1,2021-01-15 09:31:43.109,2,657,111,4,111,657,4,True
1873,1,2021-01-15 09:31:44.124,2,657,111,4,111,657,4,True
1874,1,2021-01-15 09:31:45.14,2,657,111,5,111,657,5,True
1875,1,2021-01-15 09:31:48.172,1,657,111,7,111,657,7,True
1876,1,2021-01-15 09:31:49.187,1,657,111,6,111,657,6,True
1877,1,2021-01-15 09:31:50.202,1,657,111,6,111,657,6,True
1878,1,2021-01-15 09:31:51.218,1,657,111,3,111,657,3,True
1879,1,2021-01-15 09:31:52.233,1,657,111,3,111,657,3,True
1880,1,2021-01-15 09:31:53.248,2,657,111,3,111,657,3,True
1881,1,2021-01-15 09:31:54.264,2,657,111,5,111,657,5,True
1882,1,2021-01-15 09:31:55.279,2,659,111,3,111,659,3,True
1883,1,2021-01-15 09:31:56.294,2,660,111,0,111,660,0,True
1884,1,2021-01-15 09:31:57.31,2,660,111,0,111,660,0,True
1885,1,2021-01-15 09:31:58.325,2,660,111,0,111,660,0,True
1886,1,2021-01-15 09:31:59.341,2,660,111,1,111,660,1,True
1887,1,2021-01-15 09:32:00.342,2,660,111,1,111,660,1,True
1888,1,2021-01-15 09:32:01.358,2,660,111,1,111,660,1,True
1889,1,2021-01-15 09:32:02.373,2,660,111,1,111,660,1,True
1890,1,2021-01-15 09:32:03.389,2,660,111,1,111,660,1,True
1891,1,2021-01-15 09:32:04.404,2,660,111,1,111,660,1,True
1892,1,2021-01-15 09:32:05.419,2,660,111,1,111,660,1,True
1893,1,2021-01-15 09:32:06.435,2,660,111,1,111,660,1,True
1894,1,2021-01-15 09:32:07.45,2,660,111,1,111,660,1,True
1895,1,2021-01-15 09:32:08.465,2,661,111,0,111,661,0,True
1896,1,2021-01-15 09:32:09.481,2,661,111,0,111,661,0,True
1897,1,2021-01-15 09:32:10.496,2,661,111,0,111,661,0,True
1898,1,2021-01-15 09:32:11.512,2,661,111,0,111,661,0,True
1899,1,2021-01-15 09:32:12.527,2,661,111,0,111,661,0,True
1900,1,2021-01-15 09:32:13.542,2,661,111,0,111,661,0,True
1901,1,2021-01-15 09:32:14.558,2,661,111,0,111,661,0,True
1902,1,2021-01-15 09:32:15.566,2,661,111,0,111,661,0,True
1903,1,2021-01-15 09:32:16.582,2,661,111,0,111,661,0,True
1904,1,2021-01-15 09:32:17.597,2,661,111,0,111,661,0,True
1905,1,2021-01-15 09:32:18.612,2,661,111,0,111,661,0,True
1906,1,2021-01-15 09:32:19.628,2,661,111,0,111,661,0,True
1907,1,2021-01-15 09:32:20.643,2,661,111,0,111,661,0,True
1908,1,2021-01-15 09:32:21.658,2,661,111,0,111,661,0,True
1909,1,2021-01-15 09:32:22.674,2,661,111,0,111,661,0,True
1910,1,2021-01-15 09:32:23.689,2,661,111,0,111,661,0,True
1911,1,2021-01-15 09:32:24.705,2,661,111,0,111,661,0,True
1912,1,2021-01-15 09:32:25.72,2,661,111,0,111,661,0,True
1913,1,2021-01-15 09:32:26.735,2,661,111,0,111,661,0,True
1914,1,2021-01-15 09:32:27.751,2,661,111,1,111,661,1,True
1915,1,2021-01-15 09:32:28.766,2,661,111,1,111,661,1,True
1916,1,2021-01-15 09:32:29.782,2,661,111,1,111,661,1,True
1917,1,2021-01-15 09:32:30.783,2,661,111,1,111,661,1,True
1918,1,2021-01-15 09:32:31.798,2,661,111,1,111,661,1,True
1919,1,2021-01-15 09:32:32.814,2,661,111,1,111,661,1,True
1920,1,2021-01-15 09:32:33.829,2,661,111,1,111,661,1,True
1921,1,2021-01-15 09:32:34.844,2,661,111,1,111,661,1,True
1922,1,2021-01-15 09:32:35.86,2,661,111,1,111,661,1,True
1923,1,2021-01-15 09:32:36.875,2,661,111,1,111,661,1,True
1924,1,2021-01-15 09:32:37.89,2,661,112,0,112,661,0,True
1925,1,2021-01-15 09:32:38.906,2,661,112,0,112,661,0,True
1926,1,2021-01-15 09:32:39.921,2,661,112,0,112,661,0,True
1927,1,2021-01-15 09:32:40.937,2,661,112,0,112,661,0,True
1928,1,2021-01-15 09:32:41.952,2,661,112,0,112,661,0,True
1929,1,2021-01-15 09:32:42.967,2,661,112,0,112,661,0,True
1930,1,2021-01-15 09:32:43.983,2,661,112,0,112,661,0,True
1931,1,2021-01-15 09:32:44.998,2,661,112,0,112,661,0,True
1932,1,2021-01-15 09:32:45.999,2,661,112,0,112,661,0,True
1933,1,2021-01-15 09:32:47.015,2,661,112,0,112,661,0,True
1934,1,2021-01-15 09:32:48.03,2,661,112,0,112,661,0,True
1935,1,2021-01-15 09:32:49.046,2,661,112,0,112,661,0,True
1936,1,2021-01-15 09:32:50.061,2,661,112,0,112,661,0,True
1937,1,2021-01-15 09:32:51.076,2,661,112,0,112,661,0,True
1938,1,2021-01-15 09:32:52.092,2,661,112,0,112,661,0,True
1939,1,2021-01-15 09:32:53.107,2,661,112,1,112,661,1,True
1940,1,2021-01-15 09:32:54.123,2,661,112,1,112,661,1,True
1941,1,2021-01-15 09:32:55.138,2,661,112,1,112,661,1,True
1942,1,2021-01-15 09:32:56.153,2,661,112,1,112,661,1,True
1943,1,2021-01-15 09:32:57.169,2,661,112,1,112,661,1,True
1944,1,2021-01-15 09:32:58.184,2,661,112,1,112,661,1,True
1945,1,2021-01-15 09:32:59.199,2,661,112,2,112,661,2,True
1946,1,2021-01-15 09:33:00.201,2,661,112,2,112,661,2,True
1947,1,2021-01-15 09:33:01.216,2,661,112,2,112,661,2,True
1948,1,2021-01-15 09:33:02.232,2,662,112,0,112,662,0,True
1949,1,2021-01-15 09:33:03.247,2,662,112,0,112,662,0,True
1950,1,2021-01-15 09:33:04.262,2,662,112,1,112,662,1,True
1951,1,2021-01-15 09:33:05.278,2,662,112,1,112,662,1,True
1952,1,2021-01-15 09:33:06.293,2,662,112,1,112,662,1,True
1953,1,2021-01-15 09:33:07.308,2,662,112,2,112,662,2,True
1954,1,2021-01-15 09:33:08.324,2,662,112,2,112,662,2,True
1955,1,2021-01-15 09:33:09.339,2,662,112,2,112,662,2,True
1956,1,2021-01-15 09:33:10.355,2,662,112,2,112,662,2,True
1957,1,2021-01-15 09:33:11.37,2,662,112,2,112,662,2,True
1958,1,2021-01-15 09:33:12.385,2,662,112,2,112,662,2,True
1959,1,2021-01-15 09:33:13.401,2,662,113,1,113,662,1,True
1960,1,2021-01-15 09:33:14.416,2,662,113,2,113,662,2,True
1961,1,2021-01-15 09:33:15.417,2,662,113,3,113,662,3,True
1962,1,2021-01-15 09:33:16.433,2,663,113,2,113,663,2,True
1963,1,2021-01-15 09:33:17.448,2,663,113,2,113,663,2,True
1964,1,2021-01-15 09:33:18.464,2,663,113,3,113,663,3,True
1965,1,2021-01-15 09:33:19.479,2,663,113,3,113,663,3,True
1966,1,2021-01-15 09:33:20.494,2,663,113,3,113,663,3,True
1967,1,2021-01-15 09:33:21.51,2,663,113,3,113,663,3,True
1968,1,2021-01-15 09:33:22.525,2,663,113,4,113,663,4,True
1969,1,2021-01-15 09:33:23.54,2,663,113,5,113,663,5,True
1970,1,2021-01-15 09:33:24.556,2,663,113,5,113,663,5,True
1971,1,2021-01-15 09:33:25.571,2,664,113,3,113,664,3,True
1972,1,2021-01-15 09:33:26.587,2,665,113,2,113,665,2,True
1973,1,2021-01-15 09:33:27.602,2,665,113,2,113,665,2,True
1974,1,2021-01-15 09:33:28.617,2,666,113,3,113,666,3,True
1975,1,2021-01-15 09:33:29.633,2,666,113,3,113,666,3,True
1976,1,2021-01-15 09:33:30.634,2,666,113,3,113,666,3,True
1977,1,2021-01-15 09:33:31.649,2,666,113,2,113,666,2,True
1978,1,2021-01-15 09:33:32.665,2,666,113,2,113,666,2,True
1979,1,2021-01-15 09:33:33.68,2,667,113,1,113,667,1,True
1980,1,2021-01-15 09:33:34.696,2,667,113,2,113,667,2,True
1981,1,2021-01-15 09:33:35.711,2,667,113,2,113,667,2,True
1982,1,2021-01-15 09:33:36.726,2,667,113,3,113,667,3,True
1983,1,2021-01-15 09:33:37.742,2,667,113,3,113,667,3,True
1984,1,2021-01-15 09:33:38.757,2,667,114,3,114,667,3,True
1985,1,2021-01-15 09:33:39.773,2,667,114,2,114,667,2,True
1986,1,2021-01-15 09:33:40.788,2,667,114,2,114,667,2,True
1987,1,2021-01-15 09:33:41.803,2,667,114,2,114,667,2,True
1988,1,2021-01-15 09:33:42.819,2,667,114,1,114,667,1,True
1989,1,2021-01-15 09:33:43.834,2,667,114,1,114,667,1,True
1990,1,2021-01-15 09:33:44.85,2,667,114,1,114,667,1,True
1991,1,2021-01-15 09:33:45.851,2,668,114,0,114,668,0,True
1992,1,2021-01-15 09:33:46.866,2,668,114,0,114,668,0,True
1993,1,2021-01-15 09:33:47.882,2,668,114,0,114,668,0,True
1994,1,2021-01-15 09:33:48.897,2,668,114,0,114,668,0,True
1995,1,2021-01-15 09:33:49.912,2,668,114,0,114,668,0,True
1996,1,2021-01-15 09:33:50.928,2,668,114,0,114,668,0,True
1997,1,2021-01-15 09:33:51.943,2,668,114,0,114,668,0,True
1998,1,2021-01-15 09:33:52.959,2,668,114,0,114,668,0,True
1999,1,2021-01-15 09:33:53.974,2,668,114,0,114,668,0,True
2000,1,2021-01-15 09:33:54.989,2,668,114,0,114,668,0,True
2001,1,2021-01-15 09:33:56.005,2,668,114,0,114,668,0,True
2002,1,2021-01-15 09:33:57.02,2,668,114,0,114,668,0,True
2003,1,2021-01-15 09:33:58.036,2,668,114,0,114,668,0,True
2004,1,2021-01-15 09:33:59.051,2,668,114,0,114,668,0,True
2005,1,2021-01-15 09:34:00.066,2,668,114,0,114,668,0,True
2006,1,2021-01-15 09:34:01.068,2,668,114,0,114,668,0,True
2007,1,2021-01-15 09:34:02.083,2,668,114,0,114,668,0,True
2008,1,2021-01-15 09:34:03.098,2,668,114,0,114,668,0,True
2009,1,2021-01-15 09:34:04.114,2,668,114,0,114,668,0,True
2010,1,2021-01-15 09:34:05.126,2,668,114,0,114,668,0,True
2011,1,2021-01-15 09:34:06.142,2,668,114,1,114,668,1,True
2012,1,2021-01-15 09:34:07.157,2,668,114,1,114,668,1,True
2013,1,2021-01-15 09:34:08.173,2,668,114,1,114,668,1,True
2014,1,2021-01-15 09:34:09.188,2,668,114,1,114,668,1,True
2015,1,2021-01-15 09:34:10.203,2,668,114,1,114,668,1,True
2016,1,2021-01-15 09:34:11.219,2,668,114,1,114,668,1,True
2017,1,2021-01-15 09:34:12.234,2,668,114,1,114,668,1,True
2018,1,2021-01-15 09:34:13.25,2,668,114,1,114,668,1,True
2019,1,2021-01-15 09:34:14.265,2,668,114,1,114,668,1,True
2020,1,2021-01-15 09:34:15.266,2,669,114,0,114,669,0,True
2021,1,2021-01-15 09:34:16.282,2,669,114,0,114,669,0,True
2022,1,2021-01-15 09:34:17.297,2,669,114,0,114,669,0,True
2023,1,2021-01-15 09:34:18.313,2,669,114,0,114,669,0,True
2024,1,2021-01-15 09:34:19.328,2,669,114,0,114,669,0,True
2025,1,2021-01-15 09:34:20.343,2,669,114,0,114,669,0,True
2026,1,2021-01-15 09:34:21.359,2,669,114,1,114,669,1,True
2027,1,2021-01-15 09:34:22.374,2,669,114,1,114,669,1,True
2028,1,2021-01-15 09:34:23.389,2,669,114,1,114,669,1,True
2029,1,2021-01-15 09:34:24.405,2,669,114,1,114,669,1,True
2030,1,2021-01-15 09:34:25.42,2,669,114,1,114,669,1,True
2031,1,2021-01-15 09:34:26.435,2,669,114,1,114,669,1,True
2032,1,2021-01-15 09:34:27.451,2,669,114,1,114,669,1,True
2033,1,2021-01-15 09:34:28.466,2,669,114,1,114,669,1,True
2034,1,2021-01-15 09:34:29.482,2,669,114,2,114,669,2,True
2035,1,2021-01-15 09:34:30.49,2,669,114,2,114,669,2,True
2036,1,2021-01-15 09:34:31.506,2,670,114,1,114,670,1,True
2037,1,2021-01-15 09:34:32.521,2,670,114,1,114,670,1,True
2038,1,2021-01-15 09:34:33.537,2,670,114,1,114,670,1,True
2039,1,2021-01-15 09:34:34.552,2,670,114,1,114,670,1,True
2040,1,2021-01-15 09:34:35.567,2,670,114,1,114,670,1,True
2041,1,2021-01-15 09:34:36.583,2,670,114,1,114,670,1,True
2042,1,2021-01-15 09:34:37.598,2,670,114,1,114,670,1,True
2043,1,2021-01-15 09:34:38.613,2,670,115,0,115,670,0,True
2044,1,2021-01-15 09:34:39.629,2,670,115,0,115,670,0,True
2045,1,2021-01-15 09:34:40.644,2,670,115,0,115,670,0,True
2046,1,2021-01-15 09:34:41.66,2,670,115,0,115,670,0,True
2047,1,2021-01-15 09:34:42.675,2,670,115,0,115,670,0,True
2048,1,2021-01-15 09:34:43.691,2,670,115,0,115,670,0,True
2049,1,2021-01-15 09:34:44.706,2,670,115,0,115,670,0,True
2050,1,2021-01-15 09:34:45.707,2,670,115,0,115,670,0,True
2051,1,2021-01-15 09:34:46.722,2,670,115,0,115,670,0,True
2052,1,2021-01-15 09:34:47.738,2,670,115,0,115,670,0,True
2053,1,2021-01-15 09:34:48.753,2,670,115,0,115,670,0,True
2054,1,2021-01-15 09:34:49.769,2,670,115,0,115,670,0,True
2055,1,2021-01-15 09:34:50.784,2,670,115,0,115,670,0,True
2056,1,2021-01-15 09:34:51.799,2,670,115,0,115,670,0,True
2057,1,2021-01-15 09:34:52.815,2,670,115,0,115,670,0,True
2058,1,2021-01-15 09:34:53.83,2,670,115,1,115,670,1,True
2059,1,2021-01-15 09:34:54.846,2,670,115,2,115,670,2,True
2060,1,2021-01-15 09:34:55.861,2,670,115,2,115,670,2,True
2061,1,2021-01-15 09:34:56.876,2,670,115,2,115,670,2,True
2062,1,2021-01-15 09:34:57.892,2,670,115,2,115,670,2,True
2063,1,2021-01-15 09:34:58.907,2,670,115,3,115,670,3,True
2064,1,2021-01-15 09:34:59.923,2,670,115,3,115,670,3,True
2065,1,2021-01-15 09:35:00.924,2,670,115,3,115,670,3,True
2066,1,2021-01-15 09:35:01.939,2,670,115,3,115,670,3,True
2067,1,2021-01-15 09:35:02.954,2,670,115,3,115,670,3,True
2068,1,2021-01-15 09:35:03.97,2,670,115,3,115,670,3,True
2069,1,2021-01-15 09:35:04.985,2,670,115,4,115,670,4,True
2070,1,2021-01-15 09:35:06.001,2,670,115,4,115,670,4,True
2071,1,2021-01-15 09:35:07.016,2,670,117,2,117,670,2,True
2072,1,2021-01-15 09:35:08.031,2,670,117,3,117,670,3,True
2073,1,2021-01-15 09:35:09.047,2,670,117,3,117,670,3,True
2074,1,2021-01-15 09:35:10.062,2,671,117,2,117,671,2,True
2075,1,2021-01-15 09:35:11.078,2,671,117,1,117,671,1,True
2076,1,2021-01-15 09:35:12.093,2,671,117,1,117,671,1,True
2077,1,2021-01-15 09:35:13.108,2,671,117,2,117,671,2,True
2078,1,2021-01-15 09:35:14.124,2,671,117,2,117,671,2,True
2079,1,2021-01-15 09:35:15.139,2,672,117,1,117,672,1,True
2080,1,2021-01-15 09:35:16.14,2,672,117,1,117,672,1,True
2081,1,2021-01-15 09:35:17.156,2,672,117,2,117,672,2,True
2082,1,2021-01-15 09:35:18.171,2,672,117,2,117,672,2,True
2083,1,2021-01-15 09:35:19.186,2,672,117,2,117,672,2,True
2084,1,2021-01-15 09:35:20.202,2,672,117,2,117,672,2,True
2085,1,2021-01-15 09:35:21.217,2,672,117,2,117,672,2,True
2086,1,2021-01-15 09:35:22.233,2,672,117,2,117,672,2,True
2087,1,2021-01-15 09:35:23.248,2,672,117,2,117,672,2,True
2088,1,2021-01-15 09:35:24.263,2,672,117,2,117,672,2,True
2089,1,2021-01-15 09:35:25.279,2,673,117,1,117,673,1,True
2090,1,2021-01-15 09:35:26.294,2,674,117,0,117,674,0,True
2091,1,2021-01-15 09:35:27.31,2,674,117,0,117,674,0,True
2092,1,2021-01-15 09:35:28.325,2,674,117,0,117,674,0,True
2093,1,2021-01-15 09:35:29.34,2,674,117,0,117,674,0,True
2094,1,2021-01-15 09:35:30.342,2,674,117,0,117,674,0,True
2095,1,2021-01-15 09:35:31.357,2,674,117,0,117,674,0,True
2096,1,2021-01-15 09:35:32.372,2,674,117,0,117,674,0,True
2097,1,2021-01-15 09:35:33.388,2,674,117,0,117,674,0,True
2098,1,2021-01-15 09:35:34.403,2,674,117,0,117,674,0,True
2099,1,2021-01-15 09:35:35.418,2,674,117,0,117,674,0,True
2100,1,2021-01-15 09:35:36.434,2,674,117,0,117,674,0,True
2101,1,2021-01-15 09:35:37.449,2,674,117,0,117,674,0,True
2102,1,2021-01-15 09:35:38.465,2,674,117,0,117,674,0,True
2103,1,2021-01-15 09:35:39.48,2,674,117,0,117,674,0,True
2104,1,2021-01-15 09:35:40.495,2,674,117,0,117,674,0,True
2105,1,2021-01-15 09:35:41.511,2,674,117,0,117,674,0,True
2106,1,2021-01-15 09:35:42.526,2,674,117,0,117,674,0,True
2107,1,2021-01-15 09:35:43.542,2,674,117,0,117,674,0,True
2108,1,2021-01-15 09:35:44.557,2,674,117,0,117,674,0,True
2109,1,2021-01-15 09:35:45.558,2,674,117,0,117,674,0,True
2110,1,2021-01-15 09:35:46.574,2,674,117,0,117,674,0,True
2111,1,2021-01-15 09:35:47.589,2,674,117,0,117,674,0,True
2112,1,2021-01-15 09:35:48.604,2,674,117,0,117,674,0,True
2113,1,2021-01-15 09:35:49.62,2,674,117,0,117,674,0,True
2114,1,2021-01-15 09:35:50.635,2,674,117,1,117,674,1,True
2115,1,2021-01-15 09:35:51.651,2,674,117,1,117,674,1,True
2116,1,2021-01-15 09:35:52.666,2,674,117,1,117,674,1,True
2117,1,2021-01-15 09:35:53.681,2,674,117,1,117,674,1,True
2118,1,2021-01-15 09:35:54.697,2,674,117,1,117,674,1,True
2119,1,2021-01-15 09:35:55.712,2,674,117,1,117,674,1,True
2120,1,2021-01-15 09:35:56.728,2,674,117,1,117,674,1,True
2121,1,2021-01-15 09:35:57.743,2,674,117,2,117,674,2,True
2122,1,2021-01-15 09:35:58.758,2,674,117,2,117,674,2,True
2123,1,2021-01-15 09:35:59.774,2,674,118,1,118,674,1,True
2124,1,2021-01-15 09:36:00.775,2,674,118,1,118,674,1,True
2125,1,2021-01-15 09:36:01.79,2,674,118,1,118,674,1,True
2126,1,2021-01-15 09:36:02.806,2,674,118,1,118,674,1,True
2127,1,2021-01-15 09:36:03.821,2,674,118,1,118,674,1,True
2128,1,2021-01-15 09:36:04.837,2,674,118,1,118,674,1,True
2129,1,2021-01-15 09:36:05.852,2,674,118,1,118,674,1,True
2130,1,2021-01-15 09:36:06.867,2,675,118,0,118,675,0,True
2131,1,2021-01-15 09:36:07.883,2,675,118,0,118,675,0,True
2132,1,2021-01-15 09:36:08.898,2,675,118,0,118,675,0,True
2133,1,2021-01-15 09:36:09.913,2,675,118,0,118,675,0,True
2134,1,2021-01-15 09:36:10.929,2,675,118,0,118,675,0,True
2135,1,2021-01-15 09:36:11.944,2,675,118,0,118,675,0,True
2136,1,2021-01-15 09:36:12.96,2,675,118,0,118,675,0,True
2137,1,2021-01-15 09:36:13.975,2,675,118,0,118,675,0,True
2138,1,2021-01-15 09:36:14.99,2,675,118,0,118,675,0,True
2139,1,2021-01-15 09:36:15.992,2,675,118,0,118,675,0,True
2140,1,2021-01-15 09:36:18.022,1,675,118,0,118,675,0,True
2141,1,2021-01-15 09:36:19.038,1,675,118,0,118,675,0,True
2142,1,2021-01-15 09:36:20.053,1,675,118,0,118,675,0,True
2143,1,2021-01-15 09:36:21.069,1,675,118,0,118,675,0,True
2144,1,2021-01-15 09:36:22.084,1,675,118,0,118,675,0,True
2145,1,2021-01-15 09:36:23.099,1,675,118,0,118,675,0,True
2146,1,2021-01-15 09:36:24.115,2,675,118,1,118,675,1,True
2147,1,2021-01-15 09:36:25.13,2,675,118,1,118,675,1,True
2148,1,2021-01-15 09:36:27.161,1,675,118,2,118,675,2,True
2149,1,2021-01-15 09:36:28.176,1,675,118,2,118,675,2,True
2150,1,2021-01-15 09:36:29.192,1,675,118,2,118,675,2,True
2151,1,2021-01-15 09:36:30.193,1,675,118,2,118,675,2,True
2152,1,2021-01-15 09:36:31.209,1,675,118,3,118,675,3,True
2153,1,2021-01-15 09:36:32.224,1,675,118,3,118,675,3,True
2154,1,2021-01-15 09:36:33.239,2,675,118,5,118,675,5,True
2155,1,2021-01-15 09:36:34.255,2,675,118,4,118,675,4,True
2156,1,2021-01-15 09:36:35.27,2,676,118,3,118,676,3,True
2157,1,2021-01-15 09:36:36.286,2,676,118,2,118,676,2,True
2158,1,2021-01-15 09:36:37.301,2,676,118,2,118,676,2,True
2159,1,2021-01-15 09:36:38.316,2,676,118,2,118,676,2,True
2160,1,2021-01-15 09:36:39.332,2,676,118,2,118,676,2,True
2161,1,2021-01-15 09:36:40.347,2,676,118,2,118,676,2,True
2162,1,2021-01-15 09:36:41.362,2,677,118,1,118,677,1,True
2163,1,2021-01-15 09:36:42.378,2,677,118,1,118,677,1,True
2164,1,2021-01-15 09:36:43.393,2,677,118,1,118,677,1,True
2165,1,2021-01-15 09:36:44.409,2,677,118,1,118,677,1,True
2166,1,2021-01-15 09:36:45.415,2,677,118,1,118,677,1,True
2167,1,2021-01-15 09:36:46.431,2,678,118,0,118,678,0,True
2168,1,2021-01-15 09:36:47.446,2,678,118,0,118,678,0,True
2169,1,2021-01-15 09:36:48.461,2,678,118,0,118,678,0,True
2170,1,2021-01-15 09:36:49.477,2,678,118,0,118,678,0,True
2171,1,2021-01-15 09:36:50.492,2,678,118,0,118,678,0,True
2172,1,2021-01-15 09:36:51.507,2,678,118,0,118,678,0,True
2173,1,2021-01-15 09:36:52.523,2,678,118,0,118,678,0,True
2174,1,2021-01-15 09:36:53.538,2,678,118,0,118,678,0,True
2175,1,2021-01-15 09:36:54.554,2,678,118,0,118,678,0,True
2176,1,2021-01-15 09:36:55.569,2,678,118,1,118,678,1,True
2177,1,2021-01-15 09:36:56.584,2,678,118,1,118,678,1,True
2178,1,2021-01-15 09:36:57.6,2,678,118,1,118,678,1,True
2179,1,2021-01-15 09:36:58.615,2,678,118,1,118,678,1,True
2180,1,2021-01-15 09:36:59.631,2,678,118,2,118,678,2,True
2181,1,2021-01-15 09:37:00.632,2,678,118,2,118,678,2,True
2182,1,2021-01-15 09:37:01.648,2,678,118,2,118,678,2,True
2183,1,2021-01-15 09:37:02.663,2,678,118,2,118,678,2,True
2184,1,2021-01-15 09:37:03.679,2,678,118,2,118,678,2,True
2185,1,2021-01-15 09:37:04.694,2,679,118,1,118,679,1,True
2186,1,2021-01-15 09:37:05.709,2,679,118,1,118,679,1,True
2187,1,2021-01-15 09:37:06.725,2,679,118,1,118,679,1,True
2188,1,2021-01-15 09:37:07.74,2,679,118,1,118,679,1,True
2189,1,2021-01-15 09:37:08.756,2,679,118,1,118,679,1,True
2190,1,2021-01-15 09:37:09.771,2,679,118,1,118,679,1,True
2191,1,2021-01-15 09:37:10.786,2,679,118,1,118,679,1,True
2192,1,2021-01-15 09:37:11.802,2,679,118,1,118,679,1,True
2193,1,2021-01-15 09:37:12.817,2,680,118,0,118,680,0,True
2194,1,2021-01-15 09:37:13.833,2,680,118,0,118,680,0,True
2195,1,2021-01-15 09:37:14.848,2,680,118,1,118,680,1,True
2196,1,2021-01-15 09:37:15.849,2,680,118,1,118,680,1,True
2197,1,2021-01-15 09:37:16.864,2,680,118,1,118,680,1,True
2198,1,2021-01-15 09:37:17.865,2,680,118,1,118,680,1,True
2199,1,2021-01-15 09:37:18.88,2,680,118,2,118,680,2,True
2200,1,2021-01-15 09:37:19.882,2,680,118,2,118,680,2,True
2201,1,2021-01-15 09:37:20.894,2,680,118,2,118,680,2,True
2202,1,2021-01-15 09:37:21.896,2,680,118,2,118,680,2,True
2203,1,2021-01-15 09:37:22.911,2,680,118,2,118,680,2,True
2204,1,2021-01-15 09:37:23.927,2,680,118,2,118,680,2,True
2205,1,2021-01-15 09:37:24.942,2,681,118,1,118,681,1,True
2206,1,2021-01-15 09:37:25.943,2,681,118,2,118,681,2,True
2207,1,2021-01-15 09:37:26.959,2,681,118,2,118,681,2,True
2208,1,2021-01-15 09:37:27.974,2,681,119,1,119,681,1,True
2209,1,2021-01-15 09:37:28.989,2,681,119,1,119,681,1,True
2210,1,2021-01-15 09:37:30.005,2,681,119,1,119,681,1,True
2211,1,2021-01-15 09:37:31.006,2,681,119,2,119,681,2,True
2212,1,2021-01-15 09:37:32.021,2,681,119,2,119,681,2,True
2213,1,2021-01-15 09:37:33.037,2,681,119,3,119,681,3,True
2214,1,2021-01-15 09:37:34.052,2,681,119,3,119,681,3,True
2215,1,2021-01-15 09:37:35.068,2,682,119,2,119,682,2,True
2216,1,2021-01-15 09:37:36.083,2,682,119,3,119,682,3,True
2217,1,2021-01-15 09:37:37.098,2,682,119,3,119,682,3,True
2218,1,2021-01-15 09:37:38.114,2,682,119,3,119,682,3,True
2219,1,2021-01-15 09:37:39.129,2,682,119,3,119,682,3,True
2220,1,2021-01-15 09:37:40.144,2,682,119,3,119,682,3,True
2221,1,2021-01-15 09:37:41.16,2,683,119,2,119,683,2,True
2222,1,2021-01-15 09:37:42.175,2,683,119,2,119,683,2,True
2223,1,2021-01-15 09:37:43.191,2,684,119,1,119,684,1,True
